acceptanceDateTime,accessionNumber,mailing_street1,phone
"2024-11-12 11:39:40",0000052388-06-000009,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-06-000007,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-06-000006,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-06-000003,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000196,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000195,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000194,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000193,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000192,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000191,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000190,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000189,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000188,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000187,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000186,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000185,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000184,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000183,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000182,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000181,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000180,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000179,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000178,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000177,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000176,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000175,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000174,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000173,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000172,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000171,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000170,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000169,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000168,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000167,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000164,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000166,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000165,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000163,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000162,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000161,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000160,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000159,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000158,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000157,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000156,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0001013816-06-000155,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-06-000002,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000063,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000061,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000060,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000058,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000056,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000054,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000053,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000051,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000049,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000048,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000046,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000045,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000044,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000043,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000042,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000041,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000040,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000039,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000038,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000037,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000036,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000035,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000034,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000033,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000032,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000031,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000030,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000029,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000028,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000027,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000026,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000025,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000024,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000023,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000022,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000020,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000018,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000017,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000015,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000013,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000010,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000008,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000006,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000005,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000003,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-05-000001,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000058,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000056,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000055,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000053,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000052,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000051,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000050,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000049,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000048,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000046,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000044,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000043,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000040,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000039,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000038,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000037,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000036,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000035,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000034,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000033,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000031,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000030,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000029,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000028,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000026,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000025,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000024,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000023,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000022,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000021,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000020,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000019,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000018,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000017,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000016,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000015,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000014,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000013,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000012,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000011,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000010,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000008,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000007,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000006,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000005,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000004,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-04-000002,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000038,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000036,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000034,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000032,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000031,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000030,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000029,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000028,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000027,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000026,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000025,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000024,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000023,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000022,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000021,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000020,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000019,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000018,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000017,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000016,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000015,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000014,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000013,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000012,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000010,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000009,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000008,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000007,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000006,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000005,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000004,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000003,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000002,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-03-000001,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000044,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000043,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000042,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000041,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000040,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000039,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",9999999997-02-033731,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000038,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000037,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",9999999997-02-010361,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000034,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000033,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000032,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000031,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000030,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000029,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000028,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000027,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000026,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000025,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000024,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000023,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000022,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000021,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000020,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000019,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000018,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000017,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000016,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000015,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000014,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000013,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000012,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000011,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000010,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000009,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000008,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000007,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000006,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000005,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000004,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000003,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000002,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-02-000001,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-500013,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-500012,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-500009,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-500008,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-500006,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-500004,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000024,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000023,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000022,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000021,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000020,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000019,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000018,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000017,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000016,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000015,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000014,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000013,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000012,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000011,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000010,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000009,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000008,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000007,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000006,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000005,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000004,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000003,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-01-000002,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000029,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000027,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000025,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000022,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000021,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000020,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000019,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000018,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000017,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000016,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000015,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000014,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000013,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000012,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000010,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000009,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000008,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000007,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000006,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000005,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000004,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000003,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-00-000001,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000035,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000034,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000032,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000031,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000030,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000029,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000026,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000025,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000024,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000023,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000022,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000021,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000020,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000019,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000018,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000017,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000016,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000015,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000014,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000013,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000012,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000010,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000009,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000008,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000007,"4500 MAIN STREET",816-531-5575
"2024-11-12 11:39:40",0000052388-99-000006,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0001085146-24-005526,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000273,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000271,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000269,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000267,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000265,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000263,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000261,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000259,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000257,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000255,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000253,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000251,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000249,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000247,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000245,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000243,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000241,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000239,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000237,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000235,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000233,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000231,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000229,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000227,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000225,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000223,"4500 MAIN STREET",816-531-5575
"2024-11-08 13:02:22",0000052388-24-000221,"4500 MAIN STREET",816-531-5575
